File	Terminals	Reading time (s)	Encoding time (s)	Total time (s)	Current memory (KB)	Peak memory (KB)
1438.newick	20	0.0010209083557128906	0.09103918075561523	0.09206056594848633	12.154	24.745
1737.newick	20	0.0009996891021728516	0.08181238174438477	0.08281230926513672	12.21	24.553
3425.newick	20	0.001088857650756836	0.08774065971374512	0.08883023262023926	12.81	25.705
4222.newick	12	0.0009098052978515625	0.03244733810424805	0.03335762023925781	6.294	16.353
4115.newick	15	0.0009675025939941406	0.03783130645751953	0.03879952430725098	8.267	18.556
3225.newick	20	0.0010371208190917969	0.06806612014770508	0.06910371780395508	10.309	21.692
2904.newick	20	0.0010406970977783203	0.0907599925994873	0.09180116653442383	12.05	24.617
2493.newick	20	0.001024484634399414	0.08649373054504395	0.08751869201660156	12.282	24.409
4673.newick	5	0.0007917881011962891	0.0019392967224121094	0.0027315616607666016	2.988	14.352
365.newick	31	0.001188039779663086	0.09167146682739258	0.09285998344421387	18.722	32.188
4456.newick	7	0.0008742809295654297	0.011792182922363281	0.012666702270507812	4.229	14.902
4141.newick	14	0.0009360313415527344	0.029096126556396484	0.03003239631652832	9.544	19.001
4227.newick	12	0.0009417533874511719	0.03608512878417969	0.03702735900878906	6.122	16.38
132.newick	49	0.0015218257904052734	0.19717717170715332	0.1986994743347168	31.537	52.654
3308.newick	20	0.0011169910430908203	0.09196877479553223	0.09308624267578125	12.098	24.537
627.newick	26	0.0011725425720214844	0.0656137466430664	0.0667870044708252	15.907	27.505
1209.newick	21	0.0010564327239990234	0.06055641174316406	0.06161332130432129	8.737	19.728
1203.newick	21	0.0011143684387207031	0.06104540824890137	0.062160491943359375	12.531	25.817
4111.newick	15	0.0009927749633789062	0.045896291732788086	0.046889543533325195	7.553	17.756
2433.newick	20	0.0010459423065185547	0.07115387916564941	0.07220029830932617	9.83	21.23
2571.newick	20	0.0010077953338623047	0.04236006736755371	0.04336833953857422	8.058	18.9
3155.newick	20	0.0010955333709716797	0.09853816032409668	0.09963417053222656	12.146	24.529
2865.newick	20	0.0010442733764648438	0.056900978088378906	0.05794572830200195	8.278	19.414
2885.newick	20	0.0010879039764404297	0.08662033081054688	0.0877084732055664	12.154	24.705
199.newick	41	0.0015003681182861328	0.17204546928405762	0.17354631423950195	26.528	49.562
2599.newick	20	0.0010683536529541016	0.07141256332397461	0.07248139381408691	8.692	20.065
492.newick	29	0.0013172626495361328	0.0790703296661377	0.08038783073425293	22.933	36.616
3813.newick	19	0.0010802745819091797	0.08034706115722656	0.08142781257629395	11.147	23.506
2654.newick	20	0.0010256767272949219	0.0835561752319336	0.08458232879638672	12.351	24.228
3587.newick	19	0.0010035037994384766	0.08030033111572266	0.08130431175231934	11.169	23.48
4855.newick	4	0.0007534027099609375	0.0028111934661865234	0.0035648345947265625	2.925	14.21
4190.newick	13	0.0009057521820068359	0.037891387939453125	0.038797616958618164	9.215	19.386
3080.newick	20	0.0010149478912353516	0.08290457725524902	0.08392000198364258	12.465	24.381
4914.newick	4	0.00075531005859375	0.0014133453369140625	0.0021691322326660156	2.693	14.198
335.newick	32	0.0011463165283203125	0.08791399002075195	0.08906078338623047	19.067	32.882
3424.newick	20	0.0010938644409179688	0.09112024307250977	0.09221482276916504	12.482	24.641
4396.newick	8	0.0008158683776855469	0.010607004165649414	0.011423349380493164	4.438	15.022
4023.newick	16	0.0009455680847167969	0.056479454040527344	0.057425498962402344	10.882	21.431
1720.newick	20	0.0009958744049072266	0.05172014236450195	0.05271649360656738	8.154	19.048
4072.newick	16	0.0009737014770507812	0.05865073204040527	0.05962491035461426	9.232	19.64
3710.newick	19	0.001043558120727539	0.08465027809143066	0.0856943130493164	11.205	23.638
3666.newick	19	0.000997304916381836	0.0716242790222168	0.07262206077575684	10.375	22.072
797.newick	24	0.0011115074157714844	0.07288622856140137	0.07399797439575195	15.535	29.078
4245.newick	12	0.0008790493011474609	0.029352903366088867	0.03023219108581543	6.092	16.101
1155.newick	21	0.0010933876037597656	0.0885934829711914	0.08968734741210938	12.483	24.896
4608.newick	5	0.0008256435394287109	0.0035796165466308594	0.004405498504638672	3.129	14.312
1870.newick	20	0.0010731220245361328	0.08011817932128906	0.0811915397644043	13.388	26.843
1279.newick	21	0.0010821819305419922	0.07846450805664062	0.07954692840576172	10.605	24.465
3697.newick	19	0.0010728836059570312	0.08060216903686523	0.08167552947998047	10.93	22.82
2402.newick	20	0.0010917186737060547	0.09282588958740234	0.0939178466796875	11.926	24.767
1131.newick	21	0.001125335693359375	0.06406927108764648	0.06519508361816406	12.911	23.991
1005.newick	22	0.001134634017944336	0.08798599243164062	0.08912110328674316	14.206	27.858
1582.newick	20	0.0010848045349121094	0.0863037109375	0.08738899230957031	11.89	23.734
1016.newick	22	0.001111745834350586	0.05648207664489746	0.05759429931640625	12.688	23.861
616.newick	26	0.0012171268463134766	0.07837319374084473	0.07959103584289551	16.89	29.253
958.newick	22	0.0011186599731445312	0.09033608436584473	0.09145522117614746	13.33	26.038
853.newick	23	0.001155853271484375	0.09869694709777832	0.0998530387878418	14.905	28.743
1656.newick	20	0.0010085105895996094	0.09059476852416992	0.09160375595092773	12.29	25.005
1527.newick	20	0.0009708404541015625	0.05516409873962402	0.05613541603088379	8.516	19.113
2248.newick	20	0.0010218620300292969	0.0920109748840332	0.0930333137512207	12.05	24.633
171.newick	43	0.0015685558319091797	0.18697881698608398	0.18854784965515137	30.173	52.779
3904.newick	18	0.000980377197265625	0.05903434753417969	0.060015201568603516	9.445	20.837
1931.newick	20	0.0009875297546386719	0.06642675399780273	0.06741476058959961	9.926	21.666
263.newick	38	0.0013785362243652344	0.13828134536743164	0.13966035842895508	23.238	37.896
2174.newick	20	0.0010533332824707031	0.07645416259765625	0.07750797271728516	10.49	22.223
3573.newick	19	0.0009958744049072266	0.07913851737976074	0.08013463020324707	11.767	23.314
1055.newick	22	0.0010600090026855469	0.09575033187866211	0.09681081771850586	13.773	25.921
4079.newick	15	0.0009093284606933594	0.0374302864074707	0.038340091705322266	7.409	16.899
3555.newick	19	0.0013432502746582031	0.05211210250854492	0.05345582962036133	8.627	19.475
2181.newick	20	0.0010645389556884766	0.08629083633422852	0.0873558521270752	11.852	23.994
1576.newick	20	0.0010881423950195312	0.09047150611877441	0.09156012535095215	11.714	24.695
967.newick	22	0.0010464191436767578	0.08601903915405273	0.0870659351348877	13.4	25.863
922.newick	22	0.0010788440704345703	0.08345866203308105	0.08453774452209473	14.42	27.801
3327.newick	20	0.0009853839874267578	0.05362749099731445	0.054613590240478516	9.652	20.579
678.newick	25	0.001071929931640625	0.06778478622436523	0.06885719299316406	14.227	27.336
2844.newick	20	0.0009899139404296875	0.04882168769836426	0.04981207847595215	9.02	19.421
350.newick	32	0.0012297630310058594	0.13159966468811035	0.13282990455627441	21.256	37.086
2954.newick	20	0.0010013580322265625	0.08181166648864746	0.08281326293945312	12.077	23.699
2747.newick	20	0.001039743423461914	0.08618354797363281	0.08722352981567383	12.11	23.887
4223.newick	12	0.0009417533874511719	0.030751943588256836	0.03169417381286621	6.75	16.098
1352.newick	21	0.0010225772857666016	0.04563283920288086	0.04665565490722656	10.089	22.488
185.newick	41	0.0014858245849609375	0.1838827133178711	0.18536925315856934	26.611	51.723
4810.newick	4	0.0008244514465332031	0.0015218257904052734	0.0023467540740966797	2.755	14.188
2578.newick	20	0.001077413558959961	0.09173846244812012	0.09281635284423828	14.299	28.031
4289.newick	11	0.00093841552734375	0.020817279815673828	0.02175617218017578	5.991	15.922
1072.newick	22	0.0011010169982910156	0.09174728393554688	0.0928490161895752	13.864	26.415
1856.newick	20	0.0010983943939208984	0.09073853492736816	0.09183740615844727	11.635	24.026
4390.newick	8	0.0008771419525146484	0.015362739562988281	0.016240358352661133	4.87	15.04
1532.newick	20	0.0010824203491210938	0.08706068992614746	0.08814358711242676	13.1	26.566
1560.newick	20	0.001094818115234375	0.09625744819641113	0.09735298156738281	12.36	24.776
3494.newick	20	0.0011055469512939453	0.10128617286682129	0.10239219665527344	11.876	24.778
2911.newick	20	0.0010411739349365234	0.058161258697509766	0.05920290946960449	8.978	19.344
3976.newick	17	0.0009944438934326172	0.04698657989501953	0.04798150062561035	7.141	17.644
4280.newick	11	0.00091552734375	0.026364803314208984	0.027280807495117188	5.853	15.828
2345.newick	20	0.0010864734649658203	0.09618330001831055	0.09727025032043457	12.614	25.667
303.newick	33	0.001329660415649414	0.10657143592834473	0.10790157318115234	20.82	35.281
1590.newick	20	0.0010690689086914062	0.08528780937194824	0.08635711669921875	12.014	24.119
4612.newick	5	0.0007932186126708984	0.004781246185302734	0.005574941635131836	3.133	14.336
3571.newick	19	0.00098419189453125	0.07233643531799316	0.07332086563110352	12.996	25.404
744.newick	24	0.0011105537414550781	0.0770106315612793	0.07812166213989258	13.94	27.381
1756.newick	20	0.0009768009185791016	0.07047104835510254	0.07144808769226074	10.161	21.985
435.newick	30	0.0011799335479736328	0.08342385292053223	0.08460426330566406	18.608	32.003
318.newick	32	0.0013096332550048828	0.11513614654541016	0.11644601821899414	21.248	37.19
109.newick	52	0.00152587890625	0.21115803718566895	0.21268463134765625	32.919	53.572
2794.newick	20	0.001035928726196289	0.09114599227905273	0.09218239784240723	12.156	24.742
1914.newick	20	0.0010187625885009766	0.0911245346069336	0.09214353561401367	12.64	24.12
1777.newick	20	0.0010526180267333984	0.09097790718078613	0.09203100204467773	10.931	22.675
1885.newick	20	0.0010921955108642578	0.08765840530395508	0.08875107765197754	11.649	23.701
4442.newick	7	0.0008680820465087891	0.012525796890258789	0.013394355773925781	4.224	14.932
3126.newick	20	0.0010492801666259766	0.06389641761779785	0.06494617462158203	11.11	22.482
891.newick	23	0.0011513233184814453	0.0727536678314209	0.07390546798706055	15.421	28.601
2176.newick	20	0.0010967254638671875	0.08524894714355469	0.08634614944458008	12.33	24.023
1261.newick	21	0.0011153221130371094	0.09350275993347168	0.09461832046508789	13.203	26.983
4091.newick	15	0.0010023117065429688	0.05637097358703613	0.0573735237121582	7.985	18.901
4792.newick	4	0.0008091926574707031	0.0030126571655273438	0.00382232666015625	2.849	14.214
1002.newick	22	0.001108407974243164	0.08219647407531738	0.08330535888671875	15.71	30.083
1713.newick	20	0.0010399818420410156	0.05767631530761719	0.058716773986816406	8.338	19.144
4905.newick	4	0.0008072853088378906	0.003006458282470703	0.003814220428466797	2.851	14.216
2647.newick	20	0.0010504722595214844	0.07172679901123047	0.07277750968933105	13.424	25.049
1923.newick	20	0.0010573863983154297	0.0727849006652832	0.07384276390075684	9.552	21.063
4001.newick	17	0.0010192394256591797	0.051430463790893555	0.05245018005371094	8.047	18.963
2820.newick	20	0.0011038780212402344	0.0883331298828125	0.08943748474121094	12.226	24.729
3156.newick	20	0.00104522705078125	0.062425851821899414	0.06347131729125977	8.844	19.715
201.newick	41	0.0014064311981201172	0.16692781448364258	0.1683344841003418	26.372	47.451
388.newick	31	0.0012350082397460938	0.170119047164917	0.1713545322418213	19.37	36.328
3459.newick	20	0.0010156631469726562	0.06856989860534668	0.06958627700805664	10.742	22.693
1867.newick	20	0.0010042190551757812	0.06446552276611328	0.06546998023986816	9.864	21.511
1692.newick	20	0.001018524169921875	0.08063316345214844	0.08165240287780762	11.48	23.701
3741.newick	19	0.0009982585906982422	0.08006405830383301	0.08106279373168945	10.834	23.073
2246.newick	20	0.0010440349578857422	0.08303976058959961	0.08408427238464355	11.84	23.741
3572.newick	19	0.0009634494781494141	0.05760335922241211	0.05856752395629883	8.477	19.739
4063.newick	16	0.0010228157043457031	0.05572342872619629	0.056746482849121094	9.28	19.832
277.newick	36	0.0012891292572021484	0.119720458984375	0.12101006507873535	23.582	40.586
1644.newick	20	0.0010898113250732422	0.08715128898620605	0.0882415771484375	12.248	24.328
1978.newick	20	0.0011243820190429688	0.07591414451599121	0.07703900337219238	11.135	22.517
1460.newick	20	0.001092672348022461	0.09628605842590332	0.09737920761108398	12.32	24.64
251.newick	39	0.0014820098876953125	0.16994476318359375	0.17142724990844727	25.573	52.042
202.newick	40	0.0014719963073730469	0.16477537155151367	0.16624784469604492	24.431	46.254
3989.newick	17	0.0010654926300048828	0.06458163261413574	0.06564760208129883	10.081	21.064
3603.newick	19	0.0010776519775390625	0.08902335166931152	0.09010148048400879	11.025	23.421
4711.newick	4	0.0008115768432617188	0.0030221939086914062	0.003834247589111328	3.339	14.216
3706.newick	19	0.001058816909790039	0.07694697380065918	0.07800626754760742	13.349	26.213
55.newick	71	0.001981019973754883	0.37250638008117676	0.37448787689208984	41.157	68.154
3023.newick	20	0.0011186599731445312	0.07616257667541504	0.07728171348571777	10.49	22.288
1709.newick	20	0.0009768009185791016	0.044982194900512695	0.0459592342376709	8.282	19.576
1394.newick	21	0.0010037422180175781	0.09395694732666016	0.09496092796325684	12.613	26.315
999.newick	22	0.0011217594146728516	0.06091928482055664	0.0620417594909668	11.452	23.169
1286.newick	21	0.001020193099975586	0.08080220222473145	0.08182263374328613	11.243	23.835
603.newick	27	0.0011494159698486328	0.0723419189453125	0.07349181175231934	15.193	27.914
2308.newick	20	0.0010035037994384766	0.06115460395812988	0.06215834617614746	9.844	21.281
2625.newick	20	0.0010259151458740234	0.09064674377441406	0.09167313575744629	11.876	23.971
4703.newick	4	0.0007603168487548828	0.0028464794158935547	0.0036072731018066406	2.845	14.21
4349.newick	9	0.00081634521484375	0.016014814376831055	0.01683187484741211	5.645	15.152
351.newick	32	0.0012154579162597656	0.10357189178466797	0.10478806495666504	21.289	36.774
3523.newick	19	0.0010113716125488281	0.050051212310791016	0.05106329917907715	10.878	21.764
3324.newick	20	0.000997781753540039	0.04151487350463867	0.042513132095336914	7.784	18.655
1026.newick	22	0.0010454654693603516	0.10115432739257812	0.10220026969909668	13.986	26.773
3941.newick	18	0.0010089874267578125	0.04345440864562988	0.0444638729095459	7.444	17.836
104.newick	54	0.0017714500427246094	0.24850964546203613	0.25028157234191895	35.212	63.274
1939.newick	20	0.001070261001586914	0.05555415153503418	0.0566248893737793	9.578	20.297
2062.newick	20	0.001071929931640625	0.08158230781555176	0.08265495300292969	10.861	23.228
250.newick	39	0.0013377666473388672	0.13973593711853027	0.14107418060302734	19.735	33.155
4773.newick	4	0.0008251667022705078	0.003027200698852539	0.00385284423828125	2.859	14.224
3640.newick	19	0.00103759765625	0.06986737251281738	0.07090568542480469	13.338	25.018
1640.newick	20	0.0010957717895507812	0.0904545783996582	0.09155082702636719	12.336	24.96
738.newick	24	0.0011839866638183594	0.08688211441040039	0.08806657791137695	15.718	29.337
3154.newick	20	0.0010976791381835938	0.09166884422302246	0.09276700019836426	12.302	25.039
3136.newick	20	0.0010378360748291016	0.05442547798156738	0.05546379089355469	8.144	19.035
1433.newick	20	0.001020669937133789	0.08537483215332031	0.0863959789276123	12.424	24.76
410.newick	30	0.0011363029479980469	0.08889508247375488	0.09003186225891113	16.035	30.278
1501.newick	20	0.001046895980834961	0.07328200340270996	0.07432937622070312	9.944	21.1
1891.newick	20	0.0010089874267578125	0.06510519981384277	0.06611466407775879	10.867	22.216
2180.newick	20	0.0011010169982910156	0.09091329574584961	0.09201478958129883	12.058	24.621
949.newick	22	0.0010235309600830078	0.06096315383911133	0.06198716163635254	11.423	23.172
86.newick	60	0.0017042160034179688	0.2925758361816406	0.2942805290222168	35.925	59.508
3486.newick	20	0.001012563705444336	0.07967734336853027	0.08069038391113281	12.275	24.126
4806.newick	4	0.0007534027099609375	0.0014262199401855469	0.0021800994873046875	2.693	14.198
2324.newick	20	0.001024484634399414	0.09033799171447754	0.09136295318603516	14.259	27.875
1928.newick	20	0.00109100341796875	0.05352592468261719	0.05461740493774414	11.846	23.06
2459.newick	20	0.0010790824890136719	0.0869896411895752	0.08806920051574707	11.753	23.441
4600.newick	5	0.0008244514465332031	0.003595113754272461	0.004420042037963867	3.267	14.314
581.newick	27	0.001207113265991211	0.07319116592407227	0.07439899444580078	18.389	32.778
